"","institutionCode","catalogNumber","order","family","genus","scientificName","sex","recordedBy","recordNumber","eventDate","locality","decimalLatitude","decimalLongitude","verbatimElevationInMeters","DEMElevationInMeters","preparations","habitat","burnStatus","basisOfRecord","recordSource","site","county","residuals","percentDeviation"
"2049","UAZ","UAZ 12472","Chiroptera","Vespertilionidae","Myotis","Myotis thysanodes","M","C.R. Farabee","68",1964-11-11,"4.9 miles south on Control Road from Mt. Lemon Highway, Catalina Mtns., 7200 ft. (Stratton Cave)",32.46556,-110.74333,2194.56,1992,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",-199.400657689688,200.335899257598
"2050","UAZ","UAZ 12476","Rodentia","Cricetidae","Peromyscus","Peromyscus maniculatus","M","E.H. Studier","12",1964-10-11,"Bear Wallow, Mt. Lemmon, 7600 ft.",32.424242,-110.739816,2316.48,2384,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",71.3919979406586,71.7268452017653
"2051","UAZ","UAZ 12477","Rodentia","Cricetidae","Peromyscus","Peromyscus maniculatus","F","E.H. Studier","11",1964-10-11,"Bear Wallow, Mt. Lemmon, 7600 ft.",32.424242,-110.739816,2316.48,2384,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",71.3919979406586,71.7268452017653
"2052","UAZ","UAZ 12478","Rodentia","Cricetidae","Peromyscus","Peromyscus maniculatus","M","E.H. Studier","10",1964-10-11,"Bear Wallow, Mt. Lemmon, 7600 ft.",32.424242,-110.739816,2316.48,2384,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",71.3919979406586,71.7268452017653
"2053","UAZ","UAZ 12479","Eulipotyphla","Soricidae","Sorex","Sorex monticolus","M","D. Toews","77",1964-10-11,"Bear Wallow Cp. Gd., Catalina Mt.",32.423409,-110.735649,NA,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2054","UAZ","UAZ 12480","Eulipotyphla","Soricidae","Sorex","Sorex monticolus","M","G.L. Hathaway","7",1964-10-24,"Bear Wallow, 2.5 mi. NW Ranger Station, Catalina Mts.",32.424242,-110.739816,NA,2384,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2055","UAZ","UAZ 12481","Rodentia","Cricetidae","Peromyscus","Peromyscus boylii","F","E.H. Studier","8",1964-10-11,"Bear Wallow, Mt. Lemmon, 7600 ft.",32.424242,-110.739816,2316.48,2384,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",71.3919979406586,71.7268452017653
"2056","UAZ","UAZ 12550","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis","M","Jim Norman","1",1964-09-18,"San Pedro Vista Pt., Santa Catalina Mts.",32.400908,-110.691479,NA,2227,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2057","UAZ","UAZ 12551","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis","F","R. Brown","45",1964-09-17,"Bear Canyon Campground, Santa Catalina Mts.",32.374242,-110.691756,NA,1838,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2058","UAZ","UAZ 12552","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis","M","W. Bulmer","1",1964-09-17,"Bear Canyon Campground, Santa Catalina Mts.",32.374242,-110.691756,NA,1838,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2059","UAZ","UAZ 12553","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis","F","E. Preciado","I",1964-09-16,"Bear Canyon Campground, Santa Catalina Mts.",32.374242,-110.691756,NA,1838,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2060","UAZ","UAZ 12554","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis","M","C. Garibotti","1",1964-09-17,"Bear Canyon Camp Grd., Santa Catalina Mts.",32.374242,-110.691756,NA,1838,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2061","UAZ","UAZ 12555","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis","F","T.M. Trotter","1",1964-09-17,"Bear Canyon Camp Grd.",32.374242,-110.691756,NA,1838,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2062","UAZ","UAZ 12556","Rodentia","Sciuridae","Neotamias","Neotamias dorsalis","F","D.E. Wilson","1",1964-09-17,"Bear Canyon Picnic Area, Santa Catalina Mts.",32.374722,-110.690833,NA,1816,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2063","UAZ","UAZ 12566","Rodentia","Cricetidae","Neotoma","Neotoma mexicana","F","Don Toews","85",1964-10-31,"Bear Wallow Cp. Gd., Catalina Mt.",32.423409,-110.735649,NA,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2064","UAZ","UAZ 12873","Chiroptera","Vespertilionidae","Corynorhinus","Corynorhinus townsendii","F","A.L. Gardner","8844",1964-11-11,"4.9 mi. S on Control Rd. from Mt. Lemmon Hwy, Catalina Mtns. (Stratton Cave)",32.46556,-110.74333,NA,1992,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2065","UAZ","UAZ 13282","Carnivora","Mephitidae","Conepatus","Conepatus leuconotus","M","M. Straus","7",1965-03-10,"7 Falls Area, Tanque Verde Wash, Rincon Mountains",32.327503,-110.770867,NA,1035,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2066","UAZ","UAZ 13290","Chiroptera","Vespertilionidae","Corynorhinus","Corynorhinus townsendii","F","C.R. Farabee","70",1965-01-02,"Geesaman Mine, Control Road, 6000 ft., Catalina Mtns.",32.476187,-110.732596,1828.8,1825,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",-2.77862458072653,2.79165706135935
"2067","UAZ","UAZ 13423","Chiroptera","Vespertilionidae","Lasionycteris","Lasionycteris noctivagans","M","J. Osborne","267",1965-06-16,"Bear Wallow Camp Grds., Catalina Mts.",32.423409,-110.735649,NA,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2068","UAZ","UAZ 13603","Chiroptera","Vespertilionidae","Myotis","Myotis ciliolabrum","M","Robert J. Baker","474",1965-07-14,"Santa Catalina Mts., Bear Wallow, 8200 ft.",32.424242,-110.739816,2499.36,2384,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",-110.419018613822,110.936912874012
"2069","UAZ","UAZ 13618","Rodentia","Cricetidae","Peromyscus","Peromyscus maniculatus","F","A.W. Bettwy","7",1964-10-31,"Bear Wallow, Santa Catalina Mountains",32.424242,-110.739816,NA,2384,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2070","UAZ","UAZ 13700","Rodentia","Cricetidae","Peromyscus","Peromyscus maniculatus","M","Dan Hughes","7",1964-10-18,"Bear Wallow Picnic Area, Mt. Lemmon",32.423409,-110.735649,NA,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2071","UAZ","UAZ 13701","Rodentia","Cricetidae","Peromyscus","Peromyscus maniculatus","F","G. Hathaway","17",1964-12-23,"Bear Wallow, 2 1/2 mi. NW Palisade Ranger Station",32.424242,-110.739816,NA,2384,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2072","UAZ","UAZ 13959","Rodentia","Cricetidae","Peromyscus","Peromyscus maniculatus","F","W. Bulmer","176",1965-05-27,"Marshal Gulch, 8000', Santa Catalina Mts.",32.427854,-110.75565,2438.4,2274,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",-159.815346428995,160.564922468022
"2073","UAZ","UAZ 13960","Rodentia","Cricetidae","Peromyscus","Peromyscus maniculatus",NA,"W. Bulmer","177",1965-05-27,"Marshal Gulch, 8000', Santa Catalina Mts.",32.427854,-110.75565,2438.4,2274,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",-159.815346428995,160.564922468022
"2074","UAZ","UAZ 14137","Carnivora","Procyonidae","Bassariscus","Bassariscus astutus","F","C.E. Blackmore","15",1965-10-24,"Hitchcock Rec. Area, Mt. Lemmon Hwy, Santa Catalina Mt.",32.37813,-110.682033,NA,1847,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2075","UAZ","UAZ 14170","Rodentia","Cricetidae","Peromyscus","Peromyscus maniculatus","F","Alan Gubanich","16",NA,"Soldiers Trail & Mt. Lemmon Hwy",32.304141,-110.74507,NA,880,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2076","UAZ","UAZ 14228","Carnivora","Mephitidae","Mephitis","Mephitis macroura","F","J. Barrick","8",1965-10-10,"Tucson, N end of Campbell Ave.",32.33711453,-110.9270701,NA,900,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2077","UAZ","UAZ 14370","Chiroptera","Vespertilionidae","Eptesicus","Eptesicus fuscus","F","D. Irwin","7",1965-10-03,"Sabino Canyon",32.322298,-110.809812,NA,881,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2078","UAZ","UAZ 14383","Carnivora","Procyonidae","Procyon","Procyon lotor","M","N.L. Bonacci","22",1965-12-08,"Pusch Ranch (near house)",32.37778,-110.92389,NA,1688,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2079","UAZ","UAZ 14794","Rodentia","Sciuridae","Sciurus","Sciurus aberti","F","J. Barrick","14",1965-11-07,"Bear Wallow, Catalina Mts.",32.424242,-110.739816,NA,2384,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2080","UAZ","UAZ 14927","Rodentia","Cricetidae","Peromyscus","Peromyscus maniculatus","M","Lee Christianson","605",1966-06-23,"Santa Catalina Mts., Lower Bear Wallow Forest Camp, 7800 ft.",32.423409,-110.735649,2377.44,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",21.7883257558316,21.8905187384331
"2081","UAZ","UAZ 14928","Rodentia","Cricetidae","Peromyscus","Peromyscus maniculatus","M","Lee Christianson","606",1966-06-23,"Santa Catalina Mts., Lower Bear Wallow Forest Camp, 7800 ft.",32.423409,-110.735649,2377.44,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",21.7883257558316,21.8905187384331
"2082","UAZ","UAZ 14929","Rodentia","Cricetidae","Peromyscus","Peromyscus maniculatus","F","Lee Christianson","607",1966-06-23,"Santa Catalina Mts., Lower Bear Wallow Forest Camp, 7800 ft.",32.423409,-110.735649,2377.44,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",21.7883257558316,21.8905187384331
"2083","UAZ","UAZ 14930","Rodentia","Cricetidae","Peromyscus","Peromyscus maniculatus","M","Lee Christianson","552",1966-04-19,"Santa Catalina Mts., Upper Bear Wallow Forest Camp, 7900 ft.",32.423409,-110.735649,2407.92,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",-8.51351033658189,8.55344094086303
"2084","UAZ","UAZ 14931","Rodentia","Cricetidae","Peromyscus","Peromyscus maniculatus","M","Lee Christianson","551",1966-04-19,"Santa Catalina Mts., Upper Bear Wallow Forest Camp, 7900 ft.",32.423409,-110.735649,2407.92,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",-8.51351033658189,8.55344094086303
"2085","UAZ","UAZ 14932","Rodentia","Cricetidae","Peromyscus","Peromyscus maniculatus","M","Lee Christianson","550",1966-04-19,"Santa Catalina Mts., Upper Bear Wallow Forest Camp, 7900 ft.",32.423409,-110.735649,2407.92,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",-8.51351033658189,8.55344094086303
"2086","UAZ","UAZ 14933","Rodentia","Cricetidae","Peromyscus","Peromyscus maniculatus","M","Lee Christianson","549",1966-04-19,"Santa Catalina Mts., Upper Bear Wallow Forest Camp, 7900 ft.",32.423409,-110.735649,2407.92,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",-8.51351033658189,8.55344094086303
"2087","UAZ","UAZ 14934","Rodentia","Cricetidae","Peromyscus","Peromyscus maniculatus","F","Lee Christianson","548",1966-04-19,"Santa Catalina Mts., Upper Bear Wallow Forest Camp, 7900 ft.",32.423409,-110.735649,2407.92,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",-8.51351033658189,8.55344094086303
"2088","UAZ","UAZ 14935","Rodentia","Cricetidae","Peromyscus","Peromyscus maniculatus","M","G. Hathaway","16",1964-12-23,"Bear Wallow, 2 1/2 mi. NW Palisade Ranger Station",32.424242,-110.739816,NA,2384,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2089","UAZ","UAZ 14936","Rodentia","Cricetidae","Peromyscus","Peromyscus maniculatus","M","Lee Christianson","609",1966-04-19,"Santa Catalina Mts., Upper Bear Wallow Forest Camp, 7900 ft.",32.423409,-110.735649,2407.92,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",-8.51351033658189,8.55344094086303
"2090","UAZ","UAZ 14937","Rodentia","Cricetidae","Peromyscus","Peromyscus maniculatus","F","Lee Christianson","608",1966-04-19,"Santa Catalina Mts., Upper Bear Wallow Forest Camp, 7900 ft.",32.423409,-110.735649,2407.92,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",-8.51351033658189,8.55344094086303
"2091","UAZ","UAZ 15411","Rodentia","Geomyidae","Thomomys","Thomomys bottae","F","J.L. Patton","527",1966-10-09,"Upper Bear Wallow, Santa Catalina Mts., ca. 8000 ft.",32.424242,-110.739816,2438.4,2384,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",-49.8153464289953,50.0489935154194
"2092","UAZ","UAZ 15412","Rodentia","Geomyidae","Thomomys","Thomomys bottae","F","J.L. Patton","525",1966-10-09,"Upper Bear Wallow, Santa Catalina Mts., ca. 8000 ft.",32.424242,-110.739816,2438.4,2384,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",-49.8153464289953,50.0489935154194
"2093","UAZ","UAZ 15413","Rodentia","Geomyidae","Thomomys","Thomomys bottae","F","J.L. Patton","526",1966-10-09,"Upper Bear Wallow, Santa Catalina Mts., ca. 8000 ft.",32.424242,-110.739816,2438.4,2384,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",-49.8153464289953,50.0489935154194
"2094","UAZ","UAZ 15414","Rodentia","Geomyidae","Thomomys","Thomomys bottae","M","J.L. Patton","524",1966-10-09,"Upper Bear Wallow, Santa Catalina Mts., ca. 8000 ft.",32.424242,-110.739816,2438.4,2384,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",-49.8153464289953,50.0489935154194
"2095","UAZ","UAZ 15492","Rodentia","Cricetidae","Neotoma","Neotoma mexicana","M","R.J. Baker","212",1967-02-01,"Catalina Mts., 1 mi. above Bear Wallow",32.438682,-110.73917,NA,1922,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2096","UAZ","UAZ 15494","Rodentia","Cricetidae","Neotoma","Neotoma mexicana","F","J.T. Mascarello, R.J.B.","214",1967-02-02,"Catalina Mts., ca. 1/4 mi. from rd. to Big Lookout",32.43028,-110.70472,NA,2032,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2097","UAZ","UAZ 15495","Rodentia","Cricetidae","Neotoma","Neotoma albigula","F","R.J. Baker","215",1967-02-13,"Catalina Foothills, N end of Tucson's Campbell Ave.",32.33711453,-110.9270701,NA,900,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2098","UAZ","UAZ 15506","Rodentia","Heteromyidae","Dipodomys","Dipodomys merriami","F","J.T. Mascarello","219",1967-02-12,"Catalina Foothills, N end of Tucson's Campbell Ave.",32.33711453,-110.9270701,NA,900,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2099","UAZ","UAZ 15507","Rodentia","Heteromyidae","Dipodomys","Dipodomys merriami","M","J.T. Mascarello","220",1967-02-13,"Catalina Foothills, N end of Tucson's Campbell Ave.",32.33711453,-110.9270701,NA,900,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2100","UAZ","UAZ 15549","Rodentia","Cricetidae","Peromyscus","Peromyscus maniculatus","M","Lee Christianson","811",1966-06-22,"Santa Catalina Mts., Upper Bear Wallow Forest Camp, ca. 7900 ft.",32.423409,-110.735649,2407.92,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",-8.51351033658189,8.55344094086303
"2101","UAZ","UAZ 15550","Rodentia","Cricetidae","Peromyscus","Peromyscus maniculatus","M","Lee Christianson","812",1966-06-22,"Santa Catalina Mts., Upper Bear Wallow Forest Camp, ca. 7900 ft.",32.423409,-110.735649,2407.92,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",-8.51351033658189,8.55344094086303
"2102","UAZ","UAZ 15551","Rodentia","Cricetidae","Peromyscus","Peromyscus maniculatus","F","Lee Christianson","813",1966-06-22,"Santa Catalina Mts., Upper Bear Wallow Forest Camp, ca. 7900 ft.",32.423409,-110.735649,2407.92,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",-8.51351033658189,8.55344094086303
"2103","UAZ","UAZ 15552","Rodentia","Cricetidae","Peromyscus","Peromyscus maniculatus","M","Lee Christianson","808",1966-06-22,"Santa Catalina Mts., Upper Bear Wallow Forest Camp, ca. 7900 ft.",32.423409,-110.735649,2407.92,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",-8.51351033658189,8.55344094086303
"2104","UAZ","UAZ 15553","Rodentia","Cricetidae","Peromyscus","Peromyscus maniculatus","F","Lee Christianson","807",1966-06-22,"Santa Catalina Mts., Upper Bear Wallow Forest Camp, ca. 7900 ft.",32.423409,-110.735649,2407.92,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",-8.51351033658189,8.55344094086303
"2105","UAZ","UAZ 15554","Rodentia","Cricetidae","Peromyscus","Peromyscus maniculatus","F","Lee Christianson","809",1966-06-22,"Santa Catalina Mts., Upper Bear Wallow Forest Camp, ca. 7900 ft.",32.423409,-110.735649,2407.92,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",-8.51351033658189,8.55344094086303
"2106","UAZ","UAZ 15555","Rodentia","Cricetidae","Peromyscus","Peromyscus maniculatus","M","Lee Christianson","810",1966-06-22,"Santa Catalina Mts., Upper Bear Wallow Forest Camp, ca. 7900 ft.",32.423409,-110.735649,2407.92,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",-8.51351033658189,8.55344094086303
"2107","UAZ","UAZ 15556","Rodentia","Cricetidae","Peromyscus","Peromyscus maniculatus","M","Lee Christianson","820",1966-06-23,"Santa Catalina Mts., stream bed just W of Lower Bear Wallow Campground, ca. 7800 ft.",32.423409,-110.735649,2377.44,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",21.7883257558316,21.8905187384331
"2108","UAZ","UAZ 15557","Rodentia","Cricetidae","Peromyscus","Peromyscus maniculatus","M","Lee Christianson","817",1966-06-23,"Santa Catalina Mts., stream bed just W of Lower Bear Wallow Campground, ca. 7800 ft.",32.423409,-110.735649,2377.44,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",21.7883257558316,21.8905187384331
"2109","UAZ","UAZ 15558","Rodentia","Cricetidae","Peromyscus","Peromyscus maniculatus","F","Lee Christianson","818",1966-06-23,"Santa Catalina Mts., stream bed just W of Lower Bear Wallow Campground, ca. 7800 ft.",32.423409,-110.735649,2377.44,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",21.7883257558316,21.8905187384331
"2110","UAZ","UAZ 15559","Rodentia","Cricetidae","Peromyscus","Peromyscus maniculatus","M","Lee Christianson","824",1966-04-19,"Santa Catalina Mts., Upper Bear Wallow Campground, ca. 7900 ft.",32.423409,-110.735649,2407.92,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",-8.51351033658189,8.55344094086303
"2111","UAZ","UAZ 15561","Rodentia","Cricetidae","Peromyscus","Peromyscus maniculatus","M","Lee Christianson","827",1966-04-19,"Santa Catalina Mts., Upper Bear Wallow Campground, ca. 7900 ft.",32.423409,-110.735649,2407.92,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",-8.51351033658189,8.55344094086303
"2112","UAZ","UAZ 15562","Rodentia","Cricetidae","Peromyscus","Peromyscus maniculatus","F","Lee Christianson","825",1966-04-19,"Santa Catalina Mts., Upper Bear Wallow Campground, ca. 7900 ft.",32.423409,-110.735649,2407.92,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",-8.51351033658189,8.55344094086303
"2113","UAZ","UAZ 15563","Rodentia","Cricetidae","Peromyscus","Peromyscus maniculatus","M","Lee Christianson","823",1966-04-19,"Santa Catalina Mts., Upper Bear Wallow Campground, ca. 7900 ft.",32.423409,-110.735649,2407.92,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",-8.51351033658189,8.55344094086303
"2114","UAZ","UAZ 15564","Rodentia","Cricetidae","Peromyscus","Peromyscus maniculatus","F","Lee Christianson","822",1966-04-19,"Santa Catalina Mts., Upper Bear Wallow Campground, ca. 7900 ft.",32.423409,-110.735649,2407.92,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",-8.51351033658189,8.55344094086303
"2115","UAZ","UAZ 15565","Rodentia","Cricetidae","Peromyscus","Peromyscus maniculatus","F","Lee Christianson","819",1966-06-23,"Santa Catalina Mts., stream bed just W of Lower Bear Wallow Campground, ca. 7800 ft.",32.423409,-110.735649,2377.44,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",21.7883257558316,21.8905187384331
"2116","UAZ","UAZ 15634","Rodentia","Cricetidae","Peromyscus","Peromyscus maniculatus","F","Lee Christianson","864",1967-02-02,"Santa Catalina Mts., Upper Bear Wallow Campground, ca. 7900 ft.",32.424242,-110.739816,2407.92,2384,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",-19.5135103365819,19.6050338361233
"2117","UAZ","UAZ 15635","Rodentia","Cricetidae","Peromyscus","Peromyscus maniculatus","F","L. Christianson","788",1966-09-24,"Santa Catalina Mts., Upper Bear Wallow Forest Camp, ca. 7900 ft.",32.423409,-110.735649,2407.92,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",-8.51351033658189,8.55344094086303
"2118","UAZ","UAZ 15636","Rodentia","Cricetidae","Peromyscus","Peromyscus maniculatus","M","Lee Christianson","789",1966-09-24,"Santa Catalina Mts., Upper Bear Wallow Forest Camp, ca. 7900 ft.",32.423409,-110.735649,2407.92,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",-8.51351033658189,8.55344094086303
"2119","UAZ","UAZ 15652","Rodentia","Cricetidae","Peromyscus","Peromyscus maniculatus","M","Lee Christianson","785",1966-09-24,"Santa Catalina Mts., Upper Bear Wallow Forest Camp, ca. 7900 ft.",32.423409,-110.735649,2407.92,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",-8.51351033658189,8.55344094086303
"2120","UAZ","UAZ 15653","Rodentia","Cricetidae","Peromyscus","Peromyscus maniculatus","F","Lee Christianson","786",1966-09-24,"Santa Catalina Mts., Upper Bear Wallow Forest Camp, ca. 7900 ft.",32.423409,-110.735649,2407.92,2395,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",-8.51351033658189,8.55344094086303
"2121","UAZ","UAZ 15663","Rodentia","Cricetidae","Peromyscus","Peromyscus maniculatus","M","Lee Christianson","865",1966-09-24,"Santa Catalina Mts., Upper Bear Wallow Campground, ca. 7900 ft.",32.424242,-110.739816,2407.92,2384,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",-19.5135103365819,19.6050338361233
"2122","UAZ","UAZ 15664","Rodentia","Cricetidae","Peromyscus","Peromyscus maniculatus","M","Lee Christianson","872",1967-03-11,"Santa Catalina Mts., Upper Bear Wallow Campground, ca. 7900 ft.",32.424242,-110.739816,2407.92,2384,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",-19.5135103365819,19.6050338361233
"2123","UAZ","UAZ 15665","Rodentia","Cricetidae","Peromyscus","Peromyscus maniculatus","M","Lee Christianson","873",1967-03-11,"Santa Catalina Mts., Upper Bear Wallow Campground, ca. 7900 ft.",32.424242,-110.739816,2407.92,2384,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",-19.5135103365819,19.6050338361233
"2124","UAZ","UAZ 15666","Rodentia","Cricetidae","Peromyscus","Peromyscus maniculatus","F","Lee Christianson","874",1967-03-11,"Santa Catalina Mts., Upper Bear Wallow Campground, ca. 7900 ft.",32.424242,-110.739816,2407.92,2384,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",-19.5135103365819,19.6050338361233
"2125","UAZ","UAZ 15667","Rodentia","Cricetidae","Peromyscus","Peromyscus maniculatus","F","Lee Christianson","815",1966-11-11,"Santa Catalina Mts., Inspiration Rock Picnic Ground, ca. 8000 ft.",32.43389,-110.75139,2438.4,2424,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",-9.81534642899534,9.86138298720029
"2126","UAZ","UAZ 15668","Rodentia","Cricetidae","Peromyscus","Peromyscus maniculatus","F","Lee Christianson","804",1966-11-11,"Santa Catalina Mts., Inspiration Rock Picnic Ground, ca. 8000 ft.",32.43389,-110.75139,2438.4,2424,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",-9.81534642899534,9.86138298720029
"2127","UAZ","UAZ 15671","Rodentia","Cricetidae","Peromyscus","Peromyscus maniculatus","F","Lee Christianson","816",1966-11-11,"Santa Catalina Mts., Inspiration Rock Picnic Ground, ca. 8000 ft.",32.43389,-110.75139,2438.4,2424,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",-9.81534642899534,9.86138298720029
"2128","UAZ","UAZ 15672","Rodentia","Cricetidae","Neotoma","Neotoma albigula","M","J.T. Mascarello","227",1967-02-13,"Catalina Foothills, N end of Tucson's Campbell Ave.",32.33711453,-110.9270701,NA,900,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
"2129","UAZ","UAZ 15673","Rodentia","Sciuridae","Ammospermophilus","Ammospermophilus harrisii","M","J.T. Mascarello","222",1967-02-13,"Catalina Foothills, N end of Tucson's Campbell Ave.",32.33711453,-110.9270701,NA,900,NA,NA,NA,"PRESERVED_SPECIMEN","UAZ",NA,"Pima",NA,NA
